"","end_sta_no","start_sta_no","start.station.name","lat.ss","long.ss","n.trips","n.trips.ss.es","end.station.name","lat.es","long.es"
"448","17",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,312,"W 20 St & 11 Ave",40.746745,-74.007756
"449","17",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,1765,"W 20 St & 11 Ave",40.746745,-74.007756
"450","17",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,105,"W 20 St & 11 Ave",40.746745,-74.007756
"451","18",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,212,"8 Ave & W 33 St",40.751551,-73.993934
"452","18",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,330,"8 Ave & W 33 St",40.751551,-73.993934
"453","18",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,171,"8 Ave & W 33 St",40.751551,-73.993934
"454","18",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,286,"8 Ave & W 33 St",40.751551,-73.993934
"455","18",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,87,"8 Ave & W 33 St",40.751551,-73.993934
"456","18",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,794,"8 Ave & W 33 St",40.751551,-73.993934
"457","18",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,410,"8 Ave & W 33 St",40.751551,-73.993934
"458","18",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,303,"8 Ave & W 33 St",40.751551,-73.993934
"459","18",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,236,"8 Ave & W 33 St",40.751551,-73.993934
"460","18",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,282,"8 Ave & W 33 St",40.751551,-73.993934
"461","18",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,102,"8 Ave & W 33 St",40.751551,-73.993934
"462","18",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,677,"8 Ave & W 33 St",40.751551,-73.993934
"463","18",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,79,"8 Ave & W 33 St",40.751551,-73.993934
"464","18",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,552,"8 Ave & W 33 St",40.751551,-73.993934
"465","18",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,218,"8 Ave & W 33 St",40.751551,-73.993934
"466","18",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,145,"8 Ave & W 33 St",40.751551,-73.993934
"467","18",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,223,"8 Ave & W 33 St",40.751551,-73.993934
"468","18",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,140,"8 Ave & W 33 St",40.751551,-73.993934
"469","18",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,318,"8 Ave & W 33 St",40.751551,-73.993934
"470","18",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,600,"8 Ave & W 33 St",40.751551,-73.993934
"471","18",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,118,"8 Ave & W 33 St",40.751551,-73.993934
"472","18",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,637,"8 Ave & W 33 St",40.751551,-73.993934
"473","18",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,429,"8 Ave & W 33 St",40.751551,-73.993934
"474","18",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,107,"8 Ave & W 33 St",40.751551,-73.993934
"475","18",3,"Pershing Square North",40.751873,-73.977706,20652,971,"8 Ave & W 33 St",40.751551,-73.993934
"476","18",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,1628,"8 Ave & W 33 St",40.751551,-73.993934
"477","18",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,526,"8 Ave & W 33 St",40.751551,-73.993934
"478","18",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,181,"8 Ave & W 33 St",40.751551,-73.993934
"479","18",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,563,"8 Ave & W 33 St",40.751551,-73.993934
"480","18",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,264,"8 Ave & W 33 St",40.751551,-73.993934
"481","18",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,257,"8 Ave & W 33 St",40.751551,-73.993934
"482","18",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,430,"8 Ave & W 33 St",40.751551,-73.993934
"483","18",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,378,"8 Ave & W 33 St",40.751551,-73.993934
"484","18",1,"West St & Chambers St",40.71754834,-74.01322069,48135,305,"8 Ave & W 33 St",40.751551,-73.993934
"485","18",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,628,"8 Ave & W 33 St",40.751551,-73.993934
"486","18",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,182,"8 Ave & W 33 St",40.751551,-73.993934
"487","18",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,315,"8 Ave & W 33 St",40.751551,-73.993934
"488","18",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,273,"8 Ave & W 33 St",40.751551,-73.993934
"489","18",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,325,"8 Ave & W 33 St",40.751551,-73.993934
"490","18",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,97,"8 Ave & W 33 St",40.751551,-73.993934
"491","18",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,255,"8 Ave & W 33 St",40.751551,-73.993934
"492","18",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,265,"8 Ave & W 33 St",40.751551,-73.993934
"493","18",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,122,"8 Ave & W 33 St",40.751551,-73.993934
"494","18",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,3028,"8 Ave & W 33 St",40.751551,-73.993934
"495","18",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,144,"8 Ave & W 33 St",40.751551,-73.993934
"496","18",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,254,"8 Ave & W 33 St",40.751551,-73.993934
"497","18",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,853,"8 Ave & W 33 St",40.751551,-73.993934
"498","18",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,97,"8 Ave & W 33 St",40.751551,-73.993934
"499","18",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,195,"8 Ave & W 33 St",40.751551,-73.993934
"500","18",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,120,"8 Ave & W 33 St",40.751551,-73.993934
"501","19",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,446,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"502","19",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,348,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"503","19",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,2736,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"504","19",1,"West St & Chambers St",40.71754834,-74.01322069,48135,578,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"505","19",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,198,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"506","19",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,947,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"507","19",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,337,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"508","19",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,182,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"509","19",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,84,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"510","19",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,62,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"511","19",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,546,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"512","19",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,294,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"513","19",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,118,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"514","19",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,305,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"515","19",3,"Pershing Square North",40.751873,-73.977706,20652,203,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"516","19",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,200,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"517","19",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,120,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"518","19",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,400,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"519","19",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,187,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"520","19",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,153,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"521","19",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,1007,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"522","19",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,460,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"523","19",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,198,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"524","19",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,870,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"525","19",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,551,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"526","19",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,56,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"527","19",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,413,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"528","19",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,108,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"529","19",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,50,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"530","19",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,527,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"531","19",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,1051,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"532","19",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,604,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"533","19",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,653,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"534","19",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,160,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"535","19",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,306,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"536","19",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,394,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"537","19",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,115,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"538","19",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,820,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"539","19",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,776,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"540","19",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,134,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"541","19",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,69,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"542","19",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,214,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"543","19",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,260,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"544","19",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,142,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"545","19",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,1066,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"546","19",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,101,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"547","19",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,632,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"548","19",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,235,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"549","19",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,122,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"550","19",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,550,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225
"551","2",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,293,"12 Ave & W 40 St",40.76087502,-74.00277668
"552","2",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,253,"12 Ave & W 40 St",40.76087502,-74.00277668
"553","2",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,687,"12 Ave & W 40 St",40.76087502,-74.00277668
"554","2",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,245,"12 Ave & W 40 St",40.76087502,-74.00277668
"555","2",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,238,"12 Ave & W 40 St",40.76087502,-74.00277668
"556","2",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,358,"12 Ave & W 40 St",40.76087502,-74.00277668
"557","2",1,"West St & Chambers St",40.71754834,-74.01322069,48135,7583,"12 Ave & W 40 St",40.76087502,-74.00277668
"558","2",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,419,"12 Ave & W 40 St",40.76087502,-74.00277668
"559","2",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,392,"12 Ave & W 40 St",40.76087502,-74.00277668
"560","2",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,127,"12 Ave & W 40 St",40.76087502,-74.00277668
"561","2",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,340,"12 Ave & W 40 St",40.76087502,-74.00277668
"562","2",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,10546,"12 Ave & W 40 St",40.76087502,-74.00277668
"563","2",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,348,"12 Ave & W 40 St",40.76087502,-74.00277668
"564","2",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,333,"12 Ave & W 40 St",40.76087502,-74.00277668
"565","2",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,467,"12 Ave & W 40 St",40.76087502,-74.00277668
"566","2",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,299,"12 Ave & W 40 St",40.76087502,-74.00277668
"567","2",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,1765,"12 Ave & W 40 St",40.76087502,-74.00277668
"568","2",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,221,"12 Ave & W 40 St",40.76087502,-74.00277668
"569","2",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,833,"12 Ave & W 40 St",40.76087502,-74.00277668
"570","2",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,544,"12 Ave & W 40 St",40.76087502,-74.00277668
"571","2",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,253,"12 Ave & W 40 St",40.76087502,-74.00277668
"572","2",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,207,"12 Ave & W 40 St",40.76087502,-74.00277668
"573","2",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,211,"12 Ave & W 40 St",40.76087502,-74.00277668
"574","2",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,226,"12 Ave & W 40 St",40.76087502,-74.00277668
"575","2",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,364,"12 Ave & W 40 St",40.76087502,-74.00277668
"576","2",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,2047,"12 Ave & W 40 St",40.76087502,-74.00277668
"577","2",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,400,"12 Ave & W 40 St",40.76087502,-74.00277668
"578","2",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,646,"12 Ave & W 40 St",40.76087502,-74.00277668
"579","2",3,"Pershing Square North",40.751873,-73.977706,20652,183,"12 Ave & W 40 St",40.76087502,-74.00277668
"580","2",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,1763,"12 Ave & W 40 St",40.76087502,-74.00277668
"581","2",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,106,"12 Ave & W 40 St",40.76087502,-74.00277668
"582","2",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,88,"12 Ave & W 40 St",40.76087502,-74.00277668
"583","2",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,3700,"12 Ave & W 40 St",40.76087502,-74.00277668
"584","2",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,260,"12 Ave & W 40 St",40.76087502,-74.00277668
"585","2",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,86,"12 Ave & W 40 St",40.76087502,-74.00277668
"586","2",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,500,"12 Ave & W 40 St",40.76087502,-74.00277668
"587","2",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,155,"12 Ave & W 40 St",40.76087502,-74.00277668
"588","2",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,71,"12 Ave & W 40 St",40.76087502,-74.00277668
"589","2",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,410,"12 Ave & W 40 St",40.76087502,-74.00277668
"590","2",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,1434,"12 Ave & W 40 St",40.76087502,-74.00277668
"591","2",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,320,"12 Ave & W 40 St",40.76087502,-74.00277668
"592","2",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,173,"12 Ave & W 40 St",40.76087502,-74.00277668
"593","2",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,145,"12 Ave & W 40 St",40.76087502,-74.00277668
"594","2",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,392,"12 Ave & W 40 St",40.76087502,-74.00277668
"595","2",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,109,"12 Ave & W 40 St",40.76087502,-74.00277668
"596","2",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,81,"12 Ave & W 40 St",40.76087502,-74.00277668
"597","2",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,876,"12 Ave & W 40 St",40.76087502,-74.00277668
"598","2",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,6773,"12 Ave & W 40 St",40.76087502,-74.00277668
"599","2",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,764,"12 Ave & W 40 St",40.76087502,-74.00277668
"600","2",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,599,"12 Ave & W 40 St",40.76087502,-74.00277668
"601","20",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,45,"Grand St & Elizabeth St",40.718822,-73.99596
"602","20",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,195,"Grand St & Elizabeth St",40.718822,-73.99596
"603","20",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,166,"Grand St & Elizabeth St",40.718822,-73.99596
"604","20",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,28,"Grand St & Elizabeth St",40.718822,-73.99596
"605","20",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,594,"Grand St & Elizabeth St",40.718822,-73.99596
"606","20",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,230,"Grand St & Elizabeth St",40.718822,-73.99596
"607","20",3,"Pershing Square North",40.751873,-73.977706,20652,118,"Grand St & Elizabeth St",40.718822,-73.99596
"608","20",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,639,"Grand St & Elizabeth St",40.718822,-73.99596
"609","20",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,148,"Grand St & Elizabeth St",40.718822,-73.99596
"610","20",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,808,"Grand St & Elizabeth St",40.718822,-73.99596
"611","20",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,262,"Grand St & Elizabeth St",40.718822,-73.99596
"612","20",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,2988,"Grand St & Elizabeth St",40.718822,-73.99596
"613","20",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,340,"Grand St & Elizabeth St",40.718822,-73.99596
"614","20",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,257,"Grand St & Elizabeth St",40.718822,-73.99596
"615","20",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,58,"Grand St & Elizabeth St",40.718822,-73.99596
"616","20",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,139,"Grand St & Elizabeth St",40.718822,-73.99596
"617","20",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,492,"Grand St & Elizabeth St",40.718822,-73.99596
"618","20",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,169,"Grand St & Elizabeth St",40.718822,-73.99596
"619","20",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,333,"Grand St & Elizabeth St",40.718822,-73.99596
"620","20",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,90,"Grand St & Elizabeth St",40.718822,-73.99596
"621","20",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,275,"Grand St & Elizabeth St",40.718822,-73.99596
"622","20",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,267,"Grand St & Elizabeth St",40.718822,-73.99596
"623","20",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,95,"Grand St & Elizabeth St",40.718822,-73.99596
"624","20",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,190,"Grand St & Elizabeth St",40.718822,-73.99596
"625","20",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,561,"Grand St & Elizabeth St",40.718822,-73.99596
"626","20",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,132,"Grand St & Elizabeth St",40.718822,-73.99596
"627","20",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,732,"Grand St & Elizabeth St",40.718822,-73.99596
"628","20",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,425,"Grand St & Elizabeth St",40.718822,-73.99596
"629","20",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,142,"Grand St & Elizabeth St",40.718822,-73.99596
"630","20",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,140,"Grand St & Elizabeth St",40.718822,-73.99596
"631","20",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,111,"Grand St & Elizabeth St",40.718822,-73.99596
"632","20",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,266,"Grand St & Elizabeth St",40.718822,-73.99596
"633","20",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,1066,"Grand St & Elizabeth St",40.718822,-73.99596
"634","20",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,139,"Grand St & Elizabeth St",40.718822,-73.99596
"635","20",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,276,"Grand St & Elizabeth St",40.718822,-73.99596
"636","20",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,688,"Grand St & Elizabeth St",40.718822,-73.99596
"637","20",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,467,"Grand St & Elizabeth St",40.718822,-73.99596
"638","20",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,246,"Grand St & Elizabeth St",40.718822,-73.99596
"639","20",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,461,"Grand St & Elizabeth St",40.718822,-73.99596
"640","20",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,53,"Grand St & Elizabeth St",40.718822,-73.99596
"641","20",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,363,"Grand St & Elizabeth St",40.718822,-73.99596
"642","20",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,352,"Grand St & Elizabeth St",40.718822,-73.99596
"643","20",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,253,"Grand St & Elizabeth St",40.718822,-73.99596
"644","20",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,287,"Grand St & Elizabeth St",40.718822,-73.99596
"645","20",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,113,"Grand St & Elizabeth St",40.718822,-73.99596
"646","20",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,651,"Grand St & Elizabeth St",40.718822,-73.99596
"647","20",1,"West St & Chambers St",40.71754834,-74.01322069,48135,428,"Grand St & Elizabeth St",40.718822,-73.99596
"648","20",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,501,"Grand St & Elizabeth St",40.718822,-73.99596
"649","20",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,252,"Grand St & Elizabeth St",40.718822,-73.99596
"650","20",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,278,"Grand St & Elizabeth St",40.718822,-73.99596
"651","21",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,117,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"652","21",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,441,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"653","21",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,156,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"654","21",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,43,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"655","21",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,109,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"656","21",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,356,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"657","21",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,512,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"658","21",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,184,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"659","21",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,201,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
"660","21",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,931,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105
